Create date,Ticket Tags,Stage Date - Project Launch,Associated Contact,Category,Target Launch Date,Kickoff Call,Close date,Pipeline,Stage Date - Project Initiation,Stage Date - Planning Phase,Ticket status,Stage Date - Execution,Time to first agent email reply (HH:mm:ss),Last CES survey rating,Priority,Associated Company,Who will be creating the Syms?,Stage Date - Closure Phase,Stage Date - Monitoring and Control Phase,Associated Company (Primary),Response time (HH:mm:ss),Ticket ID,Time to close (HH:mm:ss),Associated Deal,Library index approved,Training: General Overview,Latest Milestone,Training: Deployment/User Management Training,Requirements for the Trial,Training: Sym Building 101,Last modified date,Type,Trial End Date,Training: Sym Building 201,Stage Date - Converted Won,Latest Milestone Update Date,Ticket name,Trial Overview,Trial Start Date,1st Syms presented for review,Project Launch Day,Training: Reporting,Construction of 1st Sym begun,Trial Required,Was the sym QAed?,Company ID,Parent Company,CCaaS,Annual Revenue,Target Account,Associated Contact_company,Number of Form Submissions,Total Agents,Web Technologies,Close Date,# of Agents Total,Number of times contacted,Contact with Primary Company,ICP Fit Level,Revenue range,# of Agents Contracted,Record ID,Time Zone,Primary Industry,Number of Pageviews,Primary Company,Year Founded,ICP,Industry group,Segmentation,LMS System,SymTrain Use Cases,Associated Company_company,BPO,SSO Application,State/Region,SymTrain Product,Contract End Date,SSO Implemented?,Consolidated Industry,Type_company,Number of Employees,BPO Program,Primary Sub-Industry,Number of Sessions,WFM,Country/Region,Industry,Create Date,Company name,Last Modified Date,BPO Program Tier,Weighted amount,Deal Description,"Cumulative time in ""BANT Deal. Pain ID'ed (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Opportunity (Sales Pipeline)"" (HH:mm:ss)",Days to close,Deal Score,Close Date_deal,Deal source attribution 2,"Cumulative time in ""In Trial - Trial in Progress (Sales Pipeline)"" (HH:mm:ss)",Contract Start Date,"Cumulative time in ""Partner Referrals  (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Closed Lost (Sales Pipeline)"" (HH:mm:ss)","Cumulative time in ""Deep Dive. PSP Drafted (Sales Pipeline)"" (HH:mm:ss)",Pipeline_deal,Record ID_deal,Forecast category,Original Traffic Source,Associated Company_deal,Deal owner,Annual contract value,Is Closed (numeric),Amount in company currency,Annual recurring revenue,Monthly recurring revenue,Deal probability,Associated Company (Primary)_deal,Is Closed Won,Forecast probability,Contract End Date_deal,Last Activity Date,Contract Term (Months),Trial Start date,Is closed lost,Weighted amount in company currency,Is Deal Closed?,Trial End Date_deal,Deal Name,Amount,"Cumulative time in ""Closed Trial (Sales Pipeline)"" (HH:mm:ss)",Forecast amount,"Cumulative time in ""Negotiation (Sales Pipeline)"" (HH:mm:ss)",Is Open (numeric),"Cumulative time in ""Renewals  (Sales Pipeline)"" (HH:mm:ss)",Create Date_deal,"Cumulative time in ""Contract Sent (Sales Pipeline)"" (HH:mm:ss)",Total contract value,Last Modified Date_deal,"Cumulative time in ""Closed Won (Sales Pipeline)"" (HH:mm:ss)",Deal Stage,Deal Type
2024-04-01 09:23,,,Contact_a15f5250,,2024-04-10,2023-11-20,2024-09-20 10:35,Project Success Plan,2024-04-01,,Converted-Won,2024-06-17,,,,Company_499f0a3c,,2024-09-20,,Company_499f0a3c,,2554419989,4129:12:23,Deal_0ea4e8c7,Yes,,,,Onboarding,,2025-02-14 13:39,,2024-05-08,,2024-09-20,,Ticket_7ff37d5f,"Project will be for a current customer who needs help resetting on deployment, trainings.",2024-04-10,,,,2023-11-23,,,17075395144,,,50000000.0,,Contact_a0293054,3.0,,Youtube; Wordpress; Gravity Forms; Google Maps; App Nexus; Recaptcha; Cloud Flare; Google Tag Manager; Dstillery; MediaMath,2024-02-19 13:34,,145.0,Company_a0293054,Tier 3: Long Tail,,40.0,17075395144,America/Chicago,Hospitals & Physicians Clinics,4.0,,1977.0,,,,,,,,,Wisconsin,,,,Healthcare,Customer,250.0,,Physicians Clinics,3.0,,United States,Hospital & Health Care,2023-08-23 11:33,Company_499f0a3c,2025-02-19 20:03,,7200.0,Auto Renewal,,,146.0,,2025-02-12 11:38,Other,,,,,,Sales Pipeline,22413072747,Closed won,Offline Sources,Associated_499f0a3c,Deal_3cf008ff,,1.0,7200.0,,,1.0,Associated_499f0a3c,True,,,2025-02-10 10:00,,,False,7200.0,True,,Deal_5e580b7d,7200.0,,7200.0,,0.0,2140:43:40,2024-09-19 08:59,1366:55:33,,2025-02-12 11:39,,Closed Won,Renewal
2024-04-01 09:23,,,Contact_a15f5250,,2024-04-10,2023-11-20,2024-09-20 10:35,Project Success Plan,2024-04-01,,Converted-Won,2024-06-17,,,,Company_499f0a3c,,2024-09-20,,Company_499f0a3c,,2554419989,4129:12:23,Deal_0ea4e8c7,Yes,,,,Onboarding,,2025-02-14 13:39,,2024-05-08,,2024-09-20,,Ticket_7ff37d5f,"Project will be for a current customer who needs help resetting on deployment, trainings.",2024-04-10,,,,2023-11-23,,,17075395144,,,50000000.0,,Contact_a0293054,3.0,,Youtube; Wordpress; Gravity Forms; Google Maps; App Nexus; Recaptcha; Cloud Flare; Google Tag Manager; Dstillery; MediaMath,2024-02-19 13:34,,145.0,Company_a0293054,Tier 3: Long Tail,,40.0,17075395144,America/Chicago,Hospitals & Physicians Clinics,4.0,,1977.0,,,,,,,,,Wisconsin,,,,Healthcare,Customer,250.0,,Physicians Clinics,3.0,,United States,Hospital & Health Care,2023-08-23 11:33,Company_499f0a3c,2025-02-19 20:03,,14400.0,Full agent lifecycle,1227:55:49,,167.0,,2024-02-19 13:34,SymTrain EE name,2180:52:38,,,,242:35:29,Sales Pipeline,14997026612,Closed won,Direct Traffic,Associated_499f0a3c,Deal_3d3dc242,,1.0,14400.0,,,1.0,Associated_499f0a3c,True,,,2024-05-22 13:47,,2023-11-17,False,14400.0,True,2024-02-17,Deal_0ea4e8c7,14400.0,149:26:54,14400.0,90:58:09,0.0,,2023-09-05 11:51,25:50:17,,2024-09-11 16:36,,Closed Won,New
2023-11-09 14:30,,2023-12-08,Contact_66274b21,,2023-12-11,2023-11-06,2024-02-07 11:58,Project Success Plan,,,Converted-Won,2023-12-05,18:23:50,,,Company_499f0a3c,,2024-02-07,,Company_499f0a3c,18:23:50,2080329216,2157:27:33,Deal_0ea4e8c7,Yes,,,2023-11-29,Onboarding,2023-12-04,2025-02-14 13:39,,,,2024-02-19,,Ticket_499f0a3c,"50 user 90 day trial - contract getting signed 11/17, scheduling kick off for 11/20",,2023-12-01,2023-12-08,,2023-11-23,,,17075395144,,,50000000.0,,Contact_a0293054,3.0,,Youtube; Wordpress; Gravity Forms; Google Maps; App Nexus; Recaptcha; Cloud Flare; Google Tag Manager; Dstillery; MediaMath,2024-02-19 13:34,,145.0,Company_a0293054,Tier 3: Long Tail,,40.0,17075395144,America/Chicago,Hospitals & Physicians Clinics,4.0,,1977.0,,,,,,,,,Wisconsin,,,,Healthcare,Customer,250.0,,Physicians Clinics,3.0,,United States,Hospital & Health Care,2023-08-23 11:33,Company_499f0a3c,2025-02-19 20:03,,7200.0,Auto Renewal,,,146.0,,2025-02-12 11:38,Other,,,,,,Sales Pipeline,22413072747,Closed won,Offline Sources,Associated_499f0a3c,Deal_3cf008ff,,1.0,7200.0,,,1.0,Associated_499f0a3c,True,,,2025-02-10 10:00,,,False,7200.0,True,,Deal_5e580b7d,7200.0,,7200.0,,0.0,2140:43:40,2024-09-19 08:59,1366:55:33,,2025-02-12 11:39,,Closed Won,Renewal
2023-11-09 14:30,,2023-12-08,Contact_66274b21,,2023-12-11,2023-11-06,2024-02-07 11:58,Project Success Plan,,,Converted-Won,2023-12-05,18:23:50,,,Company_499f0a3c,,2024-02-07,,Company_499f0a3c,18:23:50,2080329216,2157:27:33,Deal_0ea4e8c7,Yes,,,2023-11-29,Onboarding,2023-12-04,2025-02-14 13:39,,,,2024-02-19,,Ticket_499f0a3c,"50 user 90 day trial - contract getting signed 11/17, scheduling kick off for 11/20",,2023-12-01,2023-12-08,,2023-11-23,,,17075395144,,,50000000.0,,Contact_a0293054,3.0,,Youtube; Wordpress; Gravity Forms; Google Maps; App Nexus; Recaptcha; Cloud Flare; Google Tag Manager; Dstillery; MediaMath,2024-02-19 13:34,,145.0,Company_a0293054,Tier 3: Long Tail,,40.0,17075395144,America/Chicago,Hospitals & Physicians Clinics,4.0,,1977.0,,,,,,,,,Wisconsin,,,,Healthcare,Customer,250.0,,Physicians Clinics,3.0,,United States,Hospital & Health Care,2023-08-23 11:33,Company_499f0a3c,2025-02-19 20:03,,14400.0,Full agent lifecycle,1227:55:49,,167.0,,2024-02-19 13:34,SymTrain EE name,2180:52:38,,,,242:35:29,Sales Pipeline,14997026612,Closed won,Direct Traffic,Associated_499f0a3c,Deal_3d3dc242,,1.0,14400.0,,,1.0,Associated_499f0a3c,True,,,2024-05-22 13:47,,2023-11-17,False,14400.0,True,2024-02-17,Deal_0ea4e8c7,14400.0,149:26:54,14400.0,90:58:09,0.0,,2023-09-05 11:51,25:50:17,,2024-09-11 16:36,,Closed Won,New
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,6000.0,Growth Opportunity,,,149.0,15.0,2025-05-16 15:43,Customer Referral CSM,,,,,,Sales Pipeline,30658872628,Pipeline,Offline Sources,Associated_f62b3a08,Deal_066bf106,,0.0,30000.0,,,0.2,Associated_f62b3a08,False,,,2025-02-14 09:58,,,False,6000.0,False,,Deal_9bc32ceb,30000.0,,30000.0,,1.0,,2024-12-17 15:44,,,2025-02-14 10:59,,Opportunity,Growth
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,6000.0,Renewal,,,148.0,14.0,2025-05-15 15:40,Other,,,,,,Sales Pipeline,30658872107,Best case,Offline Sources,Associated_f62b3a08,Deal_066bf106,,0.0,30000.0,,,0.2,Associated_f62b3a08,False,,,2025-02-14 09:35,,,False,6000.0,False,,Deal_cc93ff2e,30000.0,,30000.0,,1.0,305:43:12,2024-12-17 15:41,00:00:14,,2025-02-14 10:36,,Opportunity,Renewal
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,7500.0,70 Total Seats - 50 Paid + 20 free,,,37.0,31.0,2025-01-24 12:32,Other,,,,,,Sales Pipeline,30678155410,Best case,Offline Sources,Associated_f62b3a08,Deal_066bf106,,0.0,15000.0,,,0.5,Associated_f62b3a08,False,,,2025-02-14 09:19,,,False,7500.0,False,,Deal_572ac118,15000.0,,15000.0,,1.0,260:47:33,2024-12-17 15:38,,,2025-02-14 10:24,,Contract Sent,Renewal
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,30000.0,renewal,00:36:17,,222.0,,2024-08-22 16:29,Other,,,,,,Sales Pipeline,16913144981,Closed won,Offline Sources,Associated_f62b3a08,,,1.0,30000.0,,,1.0,Associated_f62b3a08,True,,,2024-08-18 16:37,,,False,30000.0,True,,Deal_0da5c1b4,30000.0,,30000.0,,0.0,557:18:53,2024-01-12 16:06,,,2025-01-14 17:11,,Closed Won,Renewal
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,30000.0,Medicare and Bi Lingual NLB,720:24:58,,77.0,,2024-01-04 13:06,Other,,,,,,Sales Pipeline,15690903128,Closed won,Offline Sources,Associated_f62b3a08,Deal_b7ff96bb,,1.0,30000.0,,,1.0,Associated_f62b3a08,True,,,2024-09-27 09:18,,,False,30000.0,True,,Deal_cbe18dca,30000.0,,30000.0,503:08:32,0.0,,2023-10-18 15:01,647:30:50,,2025-01-14 17:11,,Closed Won,Growth
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,30000.0,Enterprise Program - following the evaluation they...,,,252.0,,2023-05-09 12:06,SymTrain EE name,,,,,,Sales Pipeline,9979409061,Closed won,Offline Sources,Associated_f62b3a08,Deal_b7ff96bb,,1.0,30000.0,,,1.0,Associated_f62b3a08,True,,,2023-02-02 12:57,,,False,30000.0,True,,Deal_b3fc7164,30000.0,,30000.0,3388:14:50,0.0,,2022-08-29 16:43,,,2025-01-14 17:11,,Closed Won,New
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,0.0,Extension to complete the Evaluation activities,,,128.0,,2022-12-20 11:17,SymTrain EE name,,2021-12-01,,,,Sales Pipeline,9817324817,Closed won,Offline Sources,Associated_f62b3a08,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_f62b3a08,True,,2021-12-31,2023-11-16 10:43,1.0,,False,0.0,True,,Deal_627ae4c2,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-14 17:11,,Closed Won,New
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,0.0,Evaluation Program,,,128.0,,2022-12-20 11:27,SymTrain EE name,,2021-08-01,,,,Sales Pipeline,9816953950,Closed won,Offline Sources,Associated_f62b3a08,Deal_96aa4419,,1.0,0.0,,,1.0,Associated_f62b3a08,True,,2021-11-30,2023-11-16 10:43,4.0,,False,0.0,True,,Deal_67851475,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-14 17:11,,Closed Won,New
2024-07-19 16:38,,2024-08-21,Contact_aa23aa18,,,2024-06-26,2024-09-19 08:19,Project Success Plan,,,Converted-Won,2024-07-19,327:25:35,,,Company_f62b3a08,,2024-09-19,,Company_f62b3a08,327:25:35,2987510567,1479:41:05,,Yes,,Deployment Plan Approved,,Coaching; Onboarding,,2025-02-14 13:39,,2024-08-26,,2025-02-05,2024-07-19,Ticket_282c550b,"Existing Customer, expanding to new LOB Medicare. Will be supporting expansion and provide T3 to the clients.",2024-06-26,,2024-08-21,,2024-06-26,,,9360792947,,Five9,8477999.0,,Contact_caf0d56b,4.0,,App Nexus; Authorizenet; Constant Contact; Google Analytics; Qualtrics; Google Tag Manager; MediaMath; Salesforce; Apache; Stripe; Youtube; Google Maps; Magento,2022-08-14 07:46,8000.0,301.0,Company_e3257b85,Tier 1: Ideal Fit,,200.0,9360792947,America/New_York,Insurance,46.0,,1945.0,Yes,,abm,,,,,,Florida,,2021-11-30,,Healthcare,Former Customer,11049.0,,,4.0,,United States,Healthcare,2022-08-11 08:01,Company_f62b3a08,2025-02-20 16:58,,0.0,Conversion from Evaluation to Enterprise Agreement,,,128.0,,2022-12-20 11:55,SymTrain EE name,,,,,,Sales Pipeline,9817324809,Not forecasted,Offline Sources,Associated_f62b3a08,Deal_96aa4419,,1.0,0.0,,,0.0,Associated_f62b3a08,False,,,2023-11-16 10:43,,,True,0.0,True,,Deal_8bf25b08,0.0,,0.0,,0.0,,2022-08-14 07:46,,,2025-01-14 17:11,,Closed Lost,Renewal
2024-04-01 19:36,,,Contact_b2df6d4c,,2024-04-15,,2024-04-30 10:56,Project Success Plan,2024-04-01,,Lost,,,,,Company_be0d90f1,,,,Company_be0d90f1,,2557461078,687:20:35,Deal_c3b89091,,,,,,,2025-02-14 13:39,,2024-05-31,,,,Ticket_4becd761,"With the help of Symtrain, will be working on improving Metrics",2024-03-26,,,,,,,25474139980,,Five9,756890.0,True,Contact_0fbec547,21.0,,Microsoft Exchange Online; Wordpress; Facebook Advertiser; Salesforce; Activecampaign; App Nexus; Cloud Flare; Piwik; Demandbase; Dstillery; Google Analytics; HubSpot; Qualtrics; Recaptcha; Google Tag Manager; Godaddy Nameserver; Microsoft Office 365; Vimeo; Outlook,,,112.0,Company_0fbec547,Tier 1: Ideal Fit,,,25474139980,Asia/Kolkata,Business Services,110.0,,2001.0,,,ABM,,,,,,Maharashtra,,,,BPO,BPO,27940.0,,Custom Software & IT Services,41.0,,India,Accounting,2022-12-08 16:45,Company_be0d90f1,2025-02-14 13:39,,0.0,L&D Trial to Roll Out,134:34:35,,170.0,,2024-04-26 10:50,PLG,,,,,,Sales Pipeline,15961145256,Not forecasted,Offline Sources,Associated_be0d90f1,Deal_a360069f,,1.0,66000.0,,,0.0,Associated_be0d90f1,False,,,2024-04-26 10:30,,2024-02-19,True,0.0,True,2024-04-19,Deal_c3b89091,66000.0,1699:47:01,66000.0,2259:37:00,0.0,,2023-11-07 19:51,,,2024-12-18 16:55,,Closed Lost,New
2024-02-15 14:03,,2024-03-27,Contact_a001d097,,,,2024-04-30 10:56,Project Success Plan,2024-02-15,,Lost,,,,,Company_be0d90f1,,,,Company_be0d90f1,,2371901852,1795:53:32,Deal_c3b89091,,2024-02-26,,,,,2025-02-14 13:39,,,,2024-05-28,,Ticket_ec1189c0,,,,2024-02-29,,,,,25474139980,,Five9,756890.0,True,Contact_0fbec547,21.0,,Microsoft Exchange Online; Wordpress; Facebook Advertiser; Salesforce; Activecampaign; App Nexus; Cloud Flare; Piwik; Demandbase; Dstillery; Google Analytics; HubSpot; Qualtrics; Recaptcha; Google Tag Manager; Godaddy Nameserver; Microsoft Office 365; Vimeo; Outlook,,,112.0,Company_0fbec547,Tier 1: Ideal Fit,,,25474139980,Asia/Kolkata,Business Services,110.0,,2001.0,,,ABM,,,,,,Maharashtra,,,,BPO,BPO,27940.0,,Custom Software & IT Services,41.0,,India,Accounting,2022-12-08 16:45,Company_be0d90f1,2025-02-14 13:39,,0.0,L&D Trial to Roll Out,134:34:35,,170.0,,2024-04-26 10:50,PLG,,,,,,Sales Pipeline,15961145256,Not forecasted,Offline Sources,Associated_be0d90f1,Deal_a360069f,,1.0,66000.0,,,0.0,Associated_be0d90f1,False,,,2024-04-26 10:30,,2024-02-19,True,0.0,True,2024-04-19,Deal_c3b89091,66000.0,1699:47:01,66000.0,2259:37:00,0.0,,2023-11-07 19:51,,,2024-12-18 16:55,,Closed Lost,New
2024-04-01 19:52,,,Contact_8c28730f,,2024-04-29,,2024-04-30 10:56,Project Success Plan,,,Lost,,,,,Company_be0d90f1,,,,Company_be0d90f1,,2557498945,687:04:00,Deal_c3b89091,,,,,,,2025-02-14 13:39,,2024-05-31,,,,Ticket_529e790c,With the help of Symtrain will be focusing on improving metrics.,2024-03-25,,,,,,,25474139980,,Five9,756890.0,True,Contact_0fbec547,21.0,,Microsoft Exchange Online; Wordpress; Facebook Advertiser; Salesforce; Activecampaign; App Nexus; Cloud Flare; Piwik; Demandbase; Dstillery; Google Analytics; HubSpot; Qualtrics; Recaptcha; Google Tag Manager; Godaddy Nameserver; Microsoft Office 365; Vimeo; Outlook,,,112.0,Company_0fbec547,Tier 1: Ideal Fit,,,25474139980,Asia/Kolkata,Business Services,110.0,,2001.0,,,ABM,,,,,,Maharashtra,,,,BPO,BPO,27940.0,,Custom Software & IT Services,41.0,,India,Accounting,2022-12-08 16:45,Company_be0d90f1,2025-02-14 13:39,,0.0,L&D Trial to Roll Out,134:34:35,,170.0,,2024-04-26 10:50,PLG,,,,,,Sales Pipeline,15961145256,Not forecasted,Offline Sources,Associated_be0d90f1,Deal_a360069f,,1.0,66000.0,,,0.0,Associated_be0d90f1,False,,,2024-04-26 10:30,,2024-02-19,True,0.0,True,2024-04-19,Deal_c3b89091,66000.0,1699:47:01,66000.0,2259:37:00,0.0,,2023-11-07 19:51,,,2024-12-18 16:55,,Closed Lost,New
